product_id,title,description,price,discount
14901,Product 4901,Description for product 4901,574.97,9.2
14902,Product 4902,Description for product 4902,671.69,18.11
14903,Product 4903,Description for product 4903,37.2,24.16
14904,Product 4904,Description for product 4904,83.68,42.15
14905,Product 4905,Description for product 4905,524.82,5
14906,Product 4906,Description for product 4906,303.9,0.12
14907,Product 4907,Description for product 4907,512.75,22.1
14908,Product 4908,Description for product 4908,704.38,3.66
14909,Product 4909,Description for product 4909,286.71,28.6
14910,Product 4910,Description for product 4910,327.78,0.78
14911,Product 4911,Description for product 4911,520.57,17.75
14912,Product 4912,Description for product 4912,245.96,32.28
14913,Product 4913,Description for product 4913,660.95,31.7
14914,Product 4914,Description for product 4914,156.61,24.78
14915,Product 4915,Description for product 4915,595.36,8.35
14916,Product 4916,Description for product 4916,999.25,24.01
14917,Product 4917,Description for product 4917,791.32,46.69
14918,Product 4918,Description for product 4918,354,23.14
14919,Product 4919,Description for product 4919,751.49,7.59
14920,Product 4920,Description for product 4920,415.33,38.13
14921,Product 4921,Description for product 4921,707.75,25.15
14922,Product 4922,Description for product 4922,570.12,4.91
14923,Product 4923,Description for product 4923,932.18,35.01
14924,Product 4924,Description for product 4924,431.28,5.24
14925,Product 4925,Description for product 4925,61.9,46.45
14926,Product 4926,Description for product 4926,238.61,27.38
14927,Product 4927,Description for product 4927,613.3,22.78
14928,Product 4928,Description for product 4928,30.62,22.41
14929,Product 4929,Description for product 4929,180.08,0.61
14930,Product 4930,Description for product 4930,477.58,22.14
14931,Product 4931,Description for product 4931,425.13,44.71
14932,Product 4932,Description for product 4932,327.32,36.97
14933,Product 4933,Description for product 4933,754.76,49.74
14934,Product 4934,Description for product 4934,600.18,28.69
14935,Product 4935,Description for product 4935,392,10.11
14936,Product 4936,Description for product 4936,19.01,43.67
14937,Product 4937,Description for product 4937,257.99,36.62
14938,Product 4938,Description for product 4938,405.8,34.41
14939,Product 4939,Description for product 4939,905.22,39.4
14940,Product 4940,Description for product 4940,629.26,29.04
14941,Product 4941,Description for product 4941,148.35,6.43
14942,Product 4942,Description for product 4942,514.13,3.98
14943,Product 4943,Description for product 4943,100.03,41.55
14944,Product 4944,Description for product 4944,465.12,31.85
14945,Product 4945,Description for product 4945,161.54,15.33
14946,Product 4946,Description for product 4946,239.06,14.61
14947,Product 4947,Description for product 4947,194.36,38.83
14948,Product 4948,Description for product 4948,632.2,1.52
14949,Product 4949,Description for product 4949,388.22,32.84
14950,Product 4950,Description for product 4950,367.28,43.22
14951,Product 4951,Description for product 4951,750.56,2.19
14952,Product 4952,Description for product 4952,844.65,21.99
14953,Product 4953,Description for product 4953,10.94,26.76
14954,Product 4954,Description for product 4954,475.46,15.87
14955,Product 4955,Description for product 4955,958.76,24.79
14956,Product 4956,Description for product 4956,387.85,19.74
14957,Product 4957,Description for product 4957,830.2,21.79
14958,Product 4958,Description for product 4958,653.15,30.76
14959,Product 4959,Description for product 4959,857.39,6.49
14960,Product 4960,Description for product 4960,997.54,30.64
14961,Product 4961,Description for product 4961,154.29,18.17
14962,Product 4962,Description for product 4962,299.92,5.76
14963,Product 4963,Description for product 4963,954.87,25.7
14964,Product 4964,Description for product 4964,483.78,14.26
14965,Product 4965,Description for product 4965,58.94,6.39
14966,Product 4966,Description for product 4966,21.64,46.33
14967,Product 4967,Description for product 4967,344.48,47.18
14968,Product 4968,Description for product 4968,838.57,11.6
14969,Product 4969,Description for product 4969,953.99,48.18
14970,Product 4970,Description for product 4970,363.9,11.51
14971,Product 4971,Description for product 4971,159.98,10.75
14972,Product 4972,Description for product 4972,161.71,25.95
14973,Product 4973,Description for product 4973,917.4,41.86
14974,Product 4974,Description for product 4974,11.2,38.91
14975,Product 4975,Description for product 4975,698.27,8.59
14976,Product 4976,Description for product 4976,298.26,31.31
14977,Product 4977,Description for product 4977,456.01,16.8
14978,Product 4978,Description for product 4978,201.47,11.73
14979,Product 4979,Description for product 4979,358.13,4.16
14980,Product 4980,Description for product 4980,226.89,17.45
14981,Product 4981,Description for product 4981,820.58,15.12
14982,Product 4982,Description for product 4982,973.01,5.99
14983,Product 4983,Description for product 4983,39.23,35.64
14984,Product 4984,Description for product 4984,607.57,49.93
14985,Product 4985,Description for product 4985,139.23,2.02
14986,Product 4986,Description for product 4986,887.13,14.96
14987,Product 4987,Description for product 4987,941.48,40.98
14988,Product 4988,Description for product 4988,309.04,20.07
14989,Product 4989,Description for product 4989,381.9,41.28
14990,Product 4990,Description for product 4990,547.35,27.18
14991,Product 4991,Description for product 4991,978.99,6.94
14992,Product 4992,Description for product 4992,728.5,11.67
14993,Product 4993,Description for product 4993,651.55,44.62
14994,Product 4994,Description for product 4994,64.42,16.22
14995,Product 4995,Description for product 4995,748.36,46.2
14996,Product 4996,Description for product 4996,989.81,34.74
14997,Product 4997,Description for product 4997,256.48,24.94
14998,Product 4998,Description for product 4998,937.41,22.11
14999,Product 4999,Description for product 4999,584.33,25.91
15000,Product 5000,Description for product 5000,875.32,19.87
15001,Product 5001,Description for product 5001,394.02,31.66
15002,Product 5002,Description for product 5002,986.68,48.83
15003,Product 5003,Description for product 5003,259.31,8.04
15004,Product 5004,Description for product 5004,173.38,28.08
15005,Product 5005,Description for product 5005,604.6,9.22
15006,Product 5006,Description for product 5006,706.26,47.28
15007,Product 5007,Description for product 5007,601.71,19.57
15008,Product 5008,Description for product 5008,740.09,0.72
15009,Product 5009,Description for product 5009,562.57,48.32
15010,Product 5010,Description for product 5010,40.29,3.26
15011,Product 5011,Description for product 5011,580,45.37
15012,Product 5012,Description for product 5012,191.68,11.64
15013,Product 5013,Description for product 5013,263.3,12.14
15014,Product 5014,Description for product 5014,566.82,29.7
15015,Product 5015,Description for product 5015,22.94,26.34
15016,Product 5016,Description for product 5016,290.64,0.83
15017,Product 5017,Description for product 5017,597.86,1.46
15018,Product 5018,Description for product 5018,75.03,12.74
15019,Product 5019,Description for product 5019,191.97,11.73
15020,Product 5020,Description for product 5020,301.46,49.46
15021,Product 5021,Description for product 5021,316.99,38.34
15022,Product 5022,Description for product 5022,560.62,35.55
15023,Product 5023,Description for product 5023,779.65,39.64
15024,Product 5024,Description for product 5024,991.27,3.05
15025,Product 5025,Description for product 5025,908.51,41.36
15026,Product 5026,Description for product 5026,672.44,34.11
15027,Product 5027,Description for product 5027,903.16,43.64
15028,Product 5028,Description for product 5028,82.2,46.3
15029,Product 5029,Description for product 5029,433.33,41.11
15030,Product 5030,Description for product 5030,281.19,5.71
15031,Product 5031,Description for product 5031,319.55,24.76
15032,Product 5032,Description for product 5032,906.75,48.55
15033,Product 5033,Description for product 5033,279.16,22.57
15034,Product 5034,Description for product 5034,533.14,20.93
15035,Product 5035,Description for product 5035,665.73,33
15036,Product 5036,Description for product 5036,75.74,21.14
15037,Product 5037,Description for product 5037,575.69,38.91
15038,Product 5038,Description for product 5038,317.41,46.37
15039,Product 5039,Description for product 5039,977.02,10.8
15040,Product 5040,Description for product 5040,375.26,16.61
15041,Product 5041,Description for product 5041,834.91,44.19
15042,Product 5042,Description for product 5042,629.28,44.8
15043,Product 5043,Description for product 5043,754.86,17.72
15044,Product 5044,Description for product 5044,724.44,33.21
15045,Product 5045,Description for product 5045,681,29.7
15046,Product 5046,Description for product 5046,51.86,21.4
15047,Product 5047,Description for product 5047,78.55,5.17
15048,Product 5048,Description for product 5048,612.52,23.99
15049,Product 5049,Description for product 5049,279.41,47.47
15050,Product 5050,Description for product 5050,409.84,23.16
15051,Product 5051,Description for product 5051,168.32,29.23
15052,Product 5052,Description for product 5052,264.05,12.18
15053,Product 5053,Description for product 5053,235.24,8.84
15054,Product 5054,Description for product 5054,156.14,46.49
15055,Product 5055,Description for product 5055,622.89,21.18
15056,Product 5056,Description for product 5056,192.88,11.53
15057,Product 5057,Description for product 5057,53.72,14.26
15058,Product 5058,Description for product 5058,599.34,45.51
15059,Product 5059,Description for product 5059,781.11,27.94
15060,Product 5060,Description for product 5060,526.18,39.83
15061,Product 5061,Description for product 5061,303.28,33.37
15062,Product 5062,Description for product 5062,143.36,25.76
15063,Product 5063,Description for product 5063,357.02,16.66
15064,Product 5064,Description for product 5064,129.09,19.67
15065,Product 5065,Description for product 5065,437.58,29.55
15066,Product 5066,Description for product 5066,359.35,33.42
15067,Product 5067,Description for product 5067,641.43,37.15
15068,Product 5068,Description for product 5068,714.56,17.63
15069,Product 5069,Description for product 5069,172.54,16.76
15070,Product 5070,Description for product 5070,301.2,11.73
15071,Product 5071,Description for product 5071,17.05,43.63
15072,Product 5072,Description for product 5072,733.17,28.08
15073,Product 5073,Description for product 5073,236.65,31.88
15074,Product 5074,Description for product 5074,859.04,31.59
15075,Product 5075,Description for product 5075,754.66,47.1
15076,Product 5076,Description for product 5076,569.08,45.43
15077,Product 5077,Description for product 5077,39.61,22
15078,Product 5078,Description for product 5078,29.56,35.23
15079,Product 5079,Description for product 5079,257.84,24.46
15080,Product 5080,Description for product 5080,290.55,49.09
15081,Product 5081,Description for product 5081,528.45,48.69
15082,Product 5082,Description for product 5082,312.68,11.56
15083,Product 5083,Description for product 5083,52.28,47.37
15084,Product 5084,Description for product 5084,47.12,20.44
15085,Product 5085,Description for product 5085,104.07,36.74
15086,Product 5086,Description for product 5086,668.16,4.25
15087,Product 5087,Description for product 5087,501.11,25.61
15088,Product 5088,Description for product 5088,463.62,46.73
15089,Product 5089,Description for product 5089,394.06,9.94
15090,Product 5090,Description for product 5090,949.72,46.74
15091,Product 5091,Description for product 5091,721.41,21.22
15092,Product 5092,Description for product 5092,195.22,26.09
15093,Product 5093,Description for product 5093,771.57,27.99
15094,Product 5094,Description for product 5094,290.86,40.67
15095,Product 5095,Description for product 5095,785,12.05
15096,Product 5096,Description for product 5096,68.29,36.36
15097,Product 5097,Description for product 5097,884.29,7.06
15098,Product 5098,Description for product 5098,578.55,39.25
15099,Product 5099,Description for product 5099,564.95,26.4
15100,Product 5100,Description for product 5100,29.82,32.56
15101,Product 5101,Description for product 5101,562.97,36.17
15102,Product 5102,Description for product 5102,289.68,20.22
15103,Product 5103,Description for product 5103,800.32,26.73
15104,Product 5104,Description for product 5104,492.48,5.83
15105,Product 5105,Description for product 5105,745.79,31.96
15106,Product 5106,Description for product 5106,785.07,11.15
15107,Product 5107,Description for product 5107,385.31,34.29
15108,Product 5108,Description for product 5108,564.92,3.66
15109,Product 5109,Description for product 5109,365.68,20.32
15110,Product 5110,Description for product 5110,675.34,46.59
15111,Product 5111,Description for product 5111,535.14,43.61
15112,Product 5112,Description for product 5112,912.76,21.88
15113,Product 5113,Description for product 5113,675.55,20.87
15114,Product 5114,Description for product 5114,232.29,15.76
15115,Product 5115,Description for product 5115,786.63,43.51
15116,Product 5116,Description for product 5116,774.19,30.33
15117,Product 5117,Description for product 5117,729.14,19.03
15118,Product 5118,Description for product 5118,776.84,24.96
15119,Product 5119,Description for product 5119,842.98,1.66
15120,Product 5120,Description for product 5120,856.54,7.37
15121,Product 5121,Description for product 5121,212.43,35.95
15122,Product 5122,Description for product 5122,503.6,29.1
15123,Product 5123,Description for product 5123,461.34,20.85
15124,Product 5124,Description for product 5124,35.76,15.09
15125,Product 5125,Description for product 5125,388.35,33.98
15126,Product 5126,Description for product 5126,391.07,32.37
15127,Product 5127,Description for product 5127,750.2,33.36
15128,Product 5128,Description for product 5128,245.8,2.79
15129,Product 5129,Description for product 5129,768.44,34.84
15130,Product 5130,Description for product 5130,448.74,37.34
15131,Product 5131,Description for product 5131,20.5,6.63
15132,Product 5132,Description for product 5132,423.69,27.78
15133,Product 5133,Description for product 5133,355.17,49.49
15134,Product 5134,Description for product 5134,783.38,10.54
15135,Product 5135,Description for product 5135,697.98,13.61
15136,Product 5136,Description for product 5136,205.25,15.6
15137,Product 5137,Description for product 5137,904.92,31.2
15138,Product 5138,Description for product 5138,137.23,46.24
15139,Product 5139,Description for product 5139,973.98,7.38
15140,Product 5140,Description for product 5140,942.5,15.67
15141,Product 5141,Description for product 5141,167.14,46.63
15142,Product 5142,Description for product 5142,141.96,27.44
15143,Product 5143,Description for product 5143,627.93,0.63
15144,Product 5144,Description for product 5144,976.38,38.86
15145,Product 5145,Description for product 5145,824.31,31.21
15146,Product 5146,Description for product 5146,195.11,11.51
15147,Product 5147,Description for product 5147,546.67,20.24
15148,Product 5148,Description for product 5148,35.21,25.98
15149,Product 5149,Description for product 5149,833.41,27.67
15150,Product 5150,Description for product 5150,147.68,21.73
15151,Product 5151,Description for product 5151,438.52,32.84
15152,Product 5152,Description for product 5152,417.9,36.15
15153,Product 5153,Description for product 5153,955.28,28.16
15154,Product 5154,Description for product 5154,909.6,43.97
15155,Product 5155,Description for product 5155,676.17,22.25
15156,Product 5156,Description for product 5156,971.95,28.63
15157,Product 5157,Description for product 5157,755.77,26.82
15158,Product 5158,Description for product 5158,229.62,16.45
15159,Product 5159,Description for product 5159,754.42,13.11
15160,Product 5160,Description for product 5160,49.1,22.09
15161,Product 5161,Description for product 5161,124.49,38.77
15162,Product 5162,Description for product 5162,889.8,21.51
15163,Product 5163,Description for product 5163,850.22,2.51
15164,Product 5164,Description for product 5164,102.21,9.13
15165,Product 5165,Description for product 5165,29.84,32.23
15166,Product 5166,Description for product 5166,356.51,46.63
15167,Product 5167,Description for product 5167,982.18,21.62
15168,Product 5168,Description for product 5168,886.26,4.08
15169,Product 5169,Description for product 5169,409.26,36.59
15170,Product 5170,Description for product 5170,704.95,18.23
15171,Product 5171,Description for product 5171,720.66,19.96
15172,Product 5172,Description for product 5172,813.43,36.65
15173,Product 5173,Description for product 5173,742.9,34.67
15174,Product 5174,Description for product 5174,329.88,23.45
15175,Product 5175,Description for product 5175,874.71,14.68
15176,Product 5176,Description for product 5176,933.59,36.06
15177,Product 5177,Description for product 5177,608.46,3.92
15178,Product 5178,Description for product 5178,418.62,37.08
15179,Product 5179,Description for product 5179,102.64,28.43
15180,Product 5180,Description for product 5180,332.2,13.52
15181,Product 5181,Description for product 5181,600.9,12.36
15182,Product 5182,Description for product 5182,131.12,20.14
15183,Product 5183,Description for product 5183,185.96,17.87
15184,Product 5184,Description for product 5184,142.21,18.19
15185,Product 5185,Description for product 5185,741.01,37.65
15186,Product 5186,Description for product 5186,582.63,20.85
15187,Product 5187,Description for product 5187,411.39,9.05
15188,Product 5188,Description for product 5188,156.71,24.38
15189,Product 5189,Description for product 5189,77.59,15.62
15190,Product 5190,Description for product 5190,492.72,38.21
15191,Product 5191,Description for product 5191,709.46,19.49
15192,Product 5192,Description for product 5192,421.9,7.79
15193,Product 5193,Description for product 5193,659.04,7.8
15194,Product 5194,Description for product 5194,967.07,20.47
15195,Product 5195,Description for product 5195,741.88,12.94
15196,Product 5196,Description for product 5196,993.04,8.21
15197,Product 5197,Description for product 5197,943.27,38.67
15198,Product 5198,Description for product 5198,146.98,4.66
15199,Product 5199,Description for product 5199,641.2,24.96
15200,Product 5200,Description for product 5200,690.84,4.77
15201,Product 5201,Description for product 5201,918.66,23.76
15202,Product 5202,Description for product 5202,76.73,41.74
15203,Product 5203,Description for product 5203,635.74,13.73
15204,Product 5204,Description for product 5204,480.62,25.66
15205,Product 5205,Description for product 5205,541.99,26.7
15206,Product 5206,Description for product 5206,860.65,22.74
15207,Product 5207,Description for product 5207,475.05,19.7
15208,Product 5208,Description for product 5208,879.71,44.28
15209,Product 5209,Description for product 5209,838.17,28.89
15210,Product 5210,Description for product 5210,293.08,20.54
15211,Product 5211,Description for product 5211,976.25,16.13
15212,Product 5212,Description for product 5212,834.39,33.22
15213,Product 5213,Description for product 5213,251.93,3.56
15214,Product 5214,Description for product 5214,323.21,4.96
15215,Product 5215,Description for product 5215,930.51,37.38
15216,Product 5216,Description for product 5216,292.13,46.62
15217,Product 5217,Description for product 5217,229.84,6.4
15218,Product 5218,Description for product 5218,267.28,37.95
15219,Product 5219,Description for product 5219,968.24,19.02
15220,Product 5220,Description for product 5220,735.88,21.05
15221,Product 5221,Description for product 5221,475.49,14.88
15222,Product 5222,Description for product 5222,158.25,27.16
15223,Product 5223,Description for product 5223,873.59,48.04
15224,Product 5224,Description for product 5224,261.65,9.91
15225,Product 5225,Description for product 5225,772.96,47.72
15226,Product 5226,Description for product 5226,814.85,40.03
15227,Product 5227,Description for product 5227,757.21,10.24
15228,Product 5228,Description for product 5228,564.81,48.84
15229,Product 5229,Description for product 5229,146.41,31.4
15230,Product 5230,Description for product 5230,523.83,8.73
15231,Product 5231,Description for product 5231,549.56,35.11
15232,Product 5232,Description for product 5232,123.03,46.84
15233,Product 5233,Description for product 5233,65.59,34.08
15234,Product 5234,Description for product 5234,334.48,9.03
15235,Product 5235,Description for product 5235,461.2,27.13
15236,Product 5236,Description for product 5236,55.83,5.07
15237,Product 5237,Description for product 5237,999.58,45.04
15238,Product 5238,Description for product 5238,198.59,33.69
15239,Product 5239,Description for product 5239,271.94,38.85
15240,Product 5240,Description for product 5240,252.66,47.68
15241,Product 5241,Description for product 5241,196.01,39.73
15242,Product 5242,Description for product 5242,806.88,32.08
15243,Product 5243,Description for product 5243,738.85,27.6
15244,Product 5244,Description for product 5244,731.34,39.58
15245,Product 5245,Description for product 5245,381.88,47.35
15246,Product 5246,Description for product 5246,109.85,26.18
15247,Product 5247,Description for product 5247,342.53,28.98
15248,Product 5248,Description for product 5248,858.18,4.66
15249,Product 5249,Description for product 5249,745.8,25.84
15250,Product 5250,Description for product 5250,565.45,11.33
15251,Product 5251,Description for product 5251,780.28,20.79
15252,Product 5252,Description for product 5252,807.09,8.03
15253,Product 5253,Description for product 5253,895.06,6.78
15254,Product 5254,Description for product 5254,307.64,11.52
15255,Product 5255,Description for product 5255,545.43,0.79
15256,Product 5256,Description for product 5256,42.78,34.55
15257,Product 5257,Description for product 5257,741.86,7.79
15258,Product 5258,Description for product 5258,570.89,15.74
15259,Product 5259,Description for product 5259,426.23,28.17
15260,Product 5260,Description for product 5260,584.9,24.03
15261,Product 5261,Description for product 5261,582.89,15.5
15262,Product 5262,Description for product 5262,251.16,6.87
15263,Product 5263,Description for product 5263,574.35,44.63
15264,Product 5264,Description for product 5264,63.18,1.15
15265,Product 5265,Description for product 5265,226.63,46.3
15266,Product 5266,Description for product 5266,837.8,30.59
15267,Product 5267,Description for product 5267,380.57,34.45
15268,Product 5268,Description for product 5268,255.39,15.99
15269,Product 5269,Description for product 5269,532.01,10.2
15270,Product 5270,Description for product 5270,232.1,22.63
15271,Product 5271,Description for product 5271,907.29,6.74
15272,Product 5272,Description for product 5272,534.69,10.05
15273,Product 5273,Description for product 5273,948.35,38.31
15274,Product 5274,Description for product 5274,512.88,41.83
15275,Product 5275,Description for product 5275,981.52,27.43
15276,Product 5276,Description for product 5276,105.92,33.66
15277,Product 5277,Description for product 5277,922.52,9.51
15278,Product 5278,Description for product 5278,901.68,17.37
15279,Product 5279,Description for product 5279,153.78,39.93
15280,Product 5280,Description for product 5280,810.01,28.78
15281,Product 5281,Description for product 5281,566.7,15.23
15282,Product 5282,Description for product 5282,458.47,2.98
15283,Product 5283,Description for product 5283,818.93,14.4
15284,Product 5284,Description for product 5284,420,11.37
15285,Product 5285,Description for product 5285,439,40.27
15286,Product 5286,Description for product 5286,975.23,47.32
15287,Product 5287,Description for product 5287,291.66,5.56
15288,Product 5288,Description for product 5288,672.49,39.87
15289,Product 5289,Description for product 5289,577.74,45.29
15290,Product 5290,Description for product 5290,165.42,38.98
15291,Product 5291,Description for product 5291,622.1,33.54
15292,Product 5292,Description for product 5292,749.47,27.26
15293,Product 5293,Description for product 5293,17.09,1.84
15294,Product 5294,Description for product 5294,690.13,6.4
15295,Product 5295,Description for product 5295,458.49,27.83
15296,Product 5296,Description for product 5296,536.52,10.73
15297,Product 5297,Description for product 5297,493.28,19.93
15298,Product 5298,Description for product 5298,544.87,10.03
15299,Product 5299,Description for product 5299,887.95,36.59
15300,Product 5300,Description for product 5300,425.2,30.97
15301,Product 5301,Description for product 5301,807.88,49.74
15302,Product 5302,Description for product 5302,877.83,33.45
15303,Product 5303,Description for product 5303,361.38,49.43
15304,Product 5304,Description for product 5304,475.21,27
15305,Product 5305,Description for product 5305,54.63,12.05
15306,Product 5306,Description for product 5306,423.26,19.24
15307,Product 5307,Description for product 5307,142.02,32.61
15308,Product 5308,Description for product 5308,347.22,39.76
15309,Product 5309,Description for product 5309,242.93,26.67
15310,Product 5310,Description for product 5310,558.98,1.31
15311,Product 5311,Description for product 5311,691.06,46.1
15312,Product 5312,Description for product 5312,775.66,13.97
15313,Product 5313,Description for product 5313,820.05,16.54
15314,Product 5314,Description for product 5314,392.5,23.86
15315,Product 5315,Description for product 5315,983.73,21.47
15316,Product 5316,Description for product 5316,816.37,31.81
15317,Product 5317,Description for product 5317,435.37,30.94
15318,Product 5318,Description for product 5318,610.37,39.44
15319,Product 5319,Description for product 5319,897.6,6.22
15320,Product 5320,Description for product 5320,459.65,45.21
15321,Product 5321,Description for product 5321,710.21,40.79
15322,Product 5322,Description for product 5322,810.87,45.83
15323,Product 5323,Description for product 5323,375.88,2.57
15324,Product 5324,Description for product 5324,231.96,16.54
15325,Product 5325,Description for product 5325,281.62,1.78
15326,Product 5326,Description for product 5326,14.28,45.53
15327,Product 5327,Description for product 5327,563.36,17.62
15328,Product 5328,Description for product 5328,495.22,44.62
15329,Product 5329,Description for product 5329,418.31,6.27
15330,Product 5330,Description for product 5330,45.94,1.98
15331,Product 5331,Description for product 5331,193.36,25.37
15332,Product 5332,Description for product 5332,903.28,33.31
15333,Product 5333,Description for product 5333,963.21,45.58
15334,Product 5334,Description for product 5334,587.41,16.26
15335,Product 5335,Description for product 5335,187.11,21.14
15336,Product 5336,Description for product 5336,33.48,36.39
15337,Product 5337,Description for product 5337,966.78,21.28
15338,Product 5338,Description for product 5338,436.02,22.27
15339,Product 5339,Description for product 5339,544.07,16.35
15340,Product 5340,Description for product 5340,842.14,6.15
15341,Product 5341,Description for product 5341,951.43,6.71
15342,Product 5342,Description for product 5342,860.01,11.53
15343,Product 5343,Description for product 5343,261.14,1.01
15344,Product 5344,Description for product 5344,297.54,45.68
15345,Product 5345,Description for product 5345,258.57,45.23
15346,Product 5346,Description for product 5346,994.63,2.17
15347,Product 5347,Description for product 5347,820.94,8.14
15348,Product 5348,Description for product 5348,705.36,47.27
15349,Product 5349,Description for product 5349,211.25,45.62
15350,Product 5350,Description for product 5350,707.58,46.39
15351,Product 5351,Description for product 5351,830.16,24.92
15352,Product 5352,Description for product 5352,717.47,4.75
15353,Product 5353,Description for product 5353,259.53,49.33
15354,Product 5354,Description for product 5354,992.31,2.96
15355,Product 5355,Description for product 5355,282.9,1.56
15356,Product 5356,Description for product 5356,167.7,11.63
15357,Product 5357,Description for product 5357,807.61,38.25
15358,Product 5358,Description for product 5358,516.07,21.34
15359,Product 5359,Description for product 5359,215.5,18.9
15360,Product 5360,Description for product 5360,296.66,21.14
15361,Product 5361,Description for product 5361,934.63,33.32
15362,Product 5362,Description for product 5362,169.84,47.95
15363,Product 5363,Description for product 5363,42.31,41.4
15364,Product 5364,Description for product 5364,681.38,10.6
15365,Product 5365,Description for product 5365,308.69,44.74
15366,Product 5366,Description for product 5366,215.97,23.95
15367,Product 5367,Description for product 5367,372.35,16.85
15368,Product 5368,Description for product 5368,366.76,20.29
15369,Product 5369,Description for product 5369,83.74,19.22
15370,Product 5370,Description for product 5370,796.97,47.7
15371,Product 5371,Description for product 5371,177.99,11.01
15372,Product 5372,Description for product 5372,824.41,47.85
15373,Product 5373,Description for product 5373,835.13,39.63
15374,Product 5374,Description for product 5374,589.18,7.41
15375,Product 5375,Description for product 5375,813.17,25.81
15376,Product 5376,Description for product 5376,636.37,48.6
15377,Product 5377,Description for product 5377,356.75,10.86
15378,Product 5378,Description for product 5378,223.5,31.98
15379,Product 5379,Description for product 5379,992.77,18.37
15380,Product 5380,Description for product 5380,604.81,43.62
15381,Product 5381,Description for product 5381,285.42,11.78
15382,Product 5382,Description for product 5382,551.74,33.54
15383,Product 5383,Description for product 5383,417.75,35.71
15384,Product 5384,Description for product 5384,319.88,41.09
15385,Product 5385,Description for product 5385,138.4,0.33
15386,Product 5386,Description for product 5386,974.03,29.95
15387,Product 5387,Description for product 5387,383.63,0.17
15388,Product 5388,Description for product 5388,446.51,5.29
15389,Product 5389,Description for product 5389,630.86,46.48
15390,Product 5390,Description for product 5390,649.23,7.1
15391,Product 5391,Description for product 5391,538.61,31.11
15392,Product 5392,Description for product 5392,322.75,27.92
15393,Product 5393,Description for product 5393,891.78,47.49
15394,Product 5394,Description for product 5394,45.62,42.3
15395,Product 5395,Description for product 5395,655.85,14.69
15396,Product 5396,Description for product 5396,545.55,21.01
15397,Product 5397,Description for product 5397,737.65,48.42
15398,Product 5398,Description for product 5398,259.21,33.99
15399,Product 5399,Description for product 5399,441.45,5.56
15400,Product 5400,Description for product 5400,952.34,3.66
15401,Product 5401,Description for product 5401,684.29,7.45
15402,Product 5402,Description for product 5402,555.61,33.14
15403,Product 5403,Description for product 5403,963.54,48.99
15404,Product 5404,Description for product 5404,37,31.28
15405,Product 5405,Description for product 5405,232.86,35.09
15406,Product 5406,Description for product 5406,118.76,49.93
15407,Product 5407,Description for product 5407,892.45,8.03
15408,Product 5408,Description for product 5408,738.78,30.98
15409,Product 5409,Description for product 5409,122.15,18.17
15410,Product 5410,Description for product 5410,572.39,39.89
15411,Product 5411,Description for product 5411,287.11,48.53
15412,Product 5412,Description for product 5412,904.88,22.6
15413,Product 5413,Description for product 5413,743.87,47.26
15414,Product 5414,Description for product 5414,392.87,42.73
15415,Product 5415,Description for product 5415,639.02,42.27
15416,Product 5416,Description for product 5416,348.55,10.62
15417,Product 5417,Description for product 5417,777.63,23.31
15418,Product 5418,Description for product 5418,817.3,24.7
15419,Product 5419,Description for product 5419,48.84,15.54
15420,Product 5420,Description for product 5420,693.78,46.62
15421,Product 5421,Description for product 5421,162.82,49.39
15422,Product 5422,Description for product 5422,237.11,49.85
15423,Product 5423,Description for product 5423,144.22,5.13
15424,Product 5424,Description for product 5424,141.64,4.22
15425,Product 5425,Description for product 5425,463.17,2.6
15426,Product 5426,Description for product 5426,692.09,38.64
15427,Product 5427,Description for product 5427,560.15,29.34
15428,Product 5428,Description for product 5428,435.8,6.36
15429,Product 5429,Description for product 5429,813.26,30.67
15430,Product 5430,Description for product 5430,287.4,31
15431,Product 5431,Description for product 5431,939.83,12.55
15432,Product 5432,Description for product 5432,300.9,7.82
15433,Product 5433,Description for product 5433,353.97,2.29
15434,Product 5434,Description for product 5434,157.62,37.8
15435,Product 5435,Description for product 5435,275.69,2.89
15436,Product 5436,Description for product 5436,162.07,49.4
15437,Product 5437,Description for product 5437,124.92,6.91
15438,Product 5438,Description for product 5438,953.25,0.2
15439,Product 5439,Description for product 5439,723.97,44.31
15440,Product 5440,Description for product 5440,105.03,44.36
15441,Product 5441,Description for product 5441,283.98,12.78
15442,Product 5442,Description for product 5442,490.25,33.69
15443,Product 5443,Description for product 5443,790.63,30.85
15444,Product 5444,Description for product 5444,693.01,7.39
15445,Product 5445,Description for product 5445,216.46,34.98
15446,Product 5446,Description for product 5446,598.33,47.78
15447,Product 5447,Description for product 5447,289.69,26.49
15448,Product 5448,Description for product 5448,510.24,39.03
15449,Product 5449,Description for product 5449,821.04,35.54
15450,Product 5450,Description for product 5450,911.36,42.66
15451,Product 5451,Description for product 5451,984.66,0.66
15452,Product 5452,Description for product 5452,970.98,24.97
15453,Product 5453,Description for product 5453,228.53,15.33
15454,Product 5454,Description for product 5454,989.49,9.17
15455,Product 5455,Description for product 5455,755.31,13.72
15456,Product 5456,Description for product 5456,677.67,39.1
15457,Product 5457,Description for product 5457,785.96,43.63
15458,Product 5458,Description for product 5458,168.28,31.46
15459,Product 5459,Description for product 5459,481.84,2.18
15460,Product 5460,Description for product 5460,79.1,38.33
